id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,link,unitPrice,discount,finalPrice,rating,stockCode,stockStatus
49717,Men,Free Items,Free Gifts,Ties,Black,Summer,2012,Formal,Park Avenue Black & Red Checked Tie,http://assets.myntassets.com/v1/images/style/properties/Park-Avenue-Men-Black-Tie_994c59fdc96175bc9a981520fc7860d2_images.jpg,3749,36,2399.36,3.6,49717JJA,In Stock
18434,Women,Free Items,Free Gifts,Laptop Bag,Purple,Summer,2015,Casual,Vital Gear Women Purple Laptop Bag,http://assets.myntassets.com/v1/images/style/properties/Vital-Gear-Unisex-Sling-Messenger-Bag_309d02694f8b6f726012e9b31198798b_images.jpg,4397,26,3253.78,5,18434RVZ,In Stock
30029,Men,Free Items,Free Gifts,Free Gifts,White,Winter,2016,Casual,Kenneth Cole Men White Dial Watch,http://assets.myntassets.com/v1/images/style/properties/Kenneth-Cole-Men-White-Dial-Watch_0034ff3defaa2557e31dcc99acdc879a_images.jpg,2522,33,1689.74,2.8,30029DXC,In Stock
25140,Women,Free Items,Free Gifts,Clutches,Metallic,Summer,2016,Party,Lino Perros Gunmetal-Toned Clutch,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Gun-Metal-Grey-Clutch_349307ee951ab7a56f5d6464c43e1ef7_images.jpg,1836,26,1358.64,2.4,25140KBG,Out of Stock
53567,Unisex,Free Items,Free Gifts,Free Gifts,White,Winter,2016,Casual,Q&Q Kids Unisex White Dial Watch,http://assets.myntassets.com/v1/images/style/properties/Q-Q-Kids-Unisex-White-Dial-Watch_884579ec805d7ecf83abdc093c662fb8_images.jpg,3315,47,1756.95,2.6,53567ISR,In Stock
49706,Men,Free Items,Free Gifts,Free Gifts,Blue,Summer,2012,Casual,Park Avenue Men Blue Printed Tie,http://assets.myntassets.com/assets/images/49706/2018/10/23/d137e1cd-5c48-4f07-a9e2-c5558744bbd81540276083587-Park-Avenue-Men-Blue-Tie-1241540276083451-1.jpg,4290,7,3989.7,1.5,49706TOO,In Stock
51075,Women,Free Items,Free Gifts,Free Gifts,Cream,Summer,2012,Ethnic,Satya Paul Cream and Brown Saree,http://assets.myntassets.com/v1/images/style/properties/fa868b54f41938a733a1692455cdb337_images.jpg,3204,14,2755.44,4.5,51075ZRI,Out of Stock
51092,Women,Free Items,Free Gifts,Free Gifts,Black,Summer,2012,Ethnic,Satya Paul Black and White Saree,http://assets.myntassets.com/v1/images/style/properties/9b1f14e6dad1837d4138cf71fd3ded0c_images.jpg,529,46,285.66,2.7,51092NSC,In Stock
53568,Unisex,Free Items,Free Gifts,Free Gifts,White,Winter,2016,Casual,Q&Q Kids Unisex White Dial Watch,http://assets.myntassets.com/v1/images/style/properties/Q-Q-Kids-Unisex-White-Dial-Watch_1ae480706584ee55280efcd5a5d6cc51_images.jpg,3840,25,2880,2.5,53568RGI,Out of Stock
53566,Unisex,Free Items,Free Gifts,Free Gifts,White,Winter,2016,Casual,Q&Q Kids Unisex White Dial Watch,http://assets.myntassets.com/v1/images/style/properties/Q-Q-Kids-Unisex-White-Dial-Watch_b83ebeaaf6b76a023696fea97a4ceeac_images.jpg,4094,20,3275.2,3.6,53566RKV,Out of Stock
52676,Women,Free Items,Free Gifts,Free Gifts,White,Winter,2016,Casual,Morellato Women White Dial Watch,http://assets.myntassets.com/v1/images/style/properties/Morellato-Women-White-Dial-Watch_b1fdec55c4180f3656468968f0c8e203_images.jpg,4307,16,3617.88,2.8,52676OZB,In Stock
29461,Women,Free Items,Free Gifts,Free Gifts,White,Winter,2016,Casual,Giordano Women White Dial Watch,http://assets.myntassets.com/v1/images/style/properties/Giordano-Men-Black-Dial-Watch_ad0a4359481d27f1af8f7a115e8f2914_images.jpg,1541,6,1448.54,3.6,29461QEW,Out of Stock
45279,Women,Free Items,Free Gifts,Free Gifts,Orange,Summer,2015,Casual,Lino Perros Women Orange Wallet,http://assets.myntassets.com/v1/images/style/properties/14839c756ae38b5f4ea8a18ff2d052a7_images.jpg,3863,45,2124.65,1.2,45279WWB,In Stock
53596,Men,Free Items,Free Gifts,Free Gifts,Navy Blue,Winter,2016,Casual,Q&Q Men Navy Blue Digital Watch,http://assets.myntassets.com/v1/images/style/properties/Q-Q-Men-Navy-Blue-Digital-Watch_b32d7cbd2274004d7ba972f39c8bbd72_images.jpg,415,28,298.8,4.3,53596MGZ,In Stock
51081,Women,Free Items,Free Gifts,Free Gifts,Yellow,Summer,2012,Ethnic,Satya Paul Yellow & Black Saree,http://assets.myntassets.com/v1/images/style/properties/80da20f924c596eb160cbbf45ced33a2_images.jpg,538,39,328.18,4.8,51081BFQ,In Stock
53618,Unisex,Free Items,Free Gifts,Free Gifts,Black,Winter,2016,Casual,Q&Q Unisex Black Digital Watch,http://assets.myntassets.com/v1/images/style/properties/Q-Q-Unisex-Black-Digital-Watch_c3ff96637852fce22b8da541e49f8fb1_images.jpg,4262,34,2812.92,3.6,53618KGL,In Stock
53617,Unisex,Free Items,Free Gifts,Free Gifts,Black,Winter,2016,Casual,Q&Q Unisex Black Digital Watch,http://assets.myntassets.com/v1/images/style/properties/Q-Q-Unisex-Black-Digital-Watch_c181db8f17b02416d580f5fafb0667ef_images.jpg,2908,34,1919.28,4.8,53617ULW,Out of Stock
49696,Men,Free Items,Free Gifts,Ties,Blue,Summer,2012,Formal,Park Avenue Blue Patterned Tie,http://assets.myntassets.com/v1/images/style/properties/bd05aa349b14554591eae36bb48ac733_images.jpg,3352,39,2044.72,1.6,49696LDM,In Stock
45004,Men,Free Items,Free Gifts,Free Gifts,Black,Winter,2016,Casual,Maxima Men Scuba Digital Watch,http://assets.myntassets.com/v1/images/style/properties/2531d6d8ae7877b1eb1d4218c1b4434f_images.jpg,1950,23,1501.5,2.9,45004QCK,In Stock
31828,Men,Free Items,Free Gifts,Free Gifts,Silver,Winter,2016,Casual,Titan Men Off White Dial Watch,http://assets.myntassets.com/v1/images/style/properties/fc799c0042d3b870afd4bbf11d2ae815_images.jpg,2621,12,2306.48,3.4,31828OAC,In Stock
51078,Women,Free Items,Free Gifts,Free Gifts,Cream,Summer,2012,Ethnic,Satya Paul Cream & Grey Saree,http://assets.myntassets.com/v1/images/style/properties/886724b32e6877057beb96a3bffa862a_images.jpg,909,30,636.3,3.3,51078PQH,In Stock
53619,Unisex,Free Items,Free Gifts,Free Gifts,Blue,Winter,2016,Casual,Q&Q Unisex Blue Digital Watch,http://assets.myntassets.com/v1/images/style/properties/Q-Q-Unisex-Blue-Digital-Watch_2154e2de7ec7407e775fd0ee4b39a39c_images.jpg,3926,44,2198.56,2.6,53619NFR,In Stock
29448,Men,Free Items,Free Gifts,Free Gifts,Black,Winter,2016,Casual,Giordano Men Black Dial Watch,http://assets.myntassets.com/v1/images/style/properties/Giordano-Men-Black-Dial-Watch_83cfe7e2b72888a79d632286041ddf2a_images.jpg,3842,11,3419.38,2.4,29448YJB,In Stock
50306,Men,Free Items,Free Gifts,Ties,Red,Summer,2012,Formal,Park Avenue Red Patterned Tie,http://assets.myntassets.com/v1/images/style/properties/76fc91e3ba3d333a4dacea145a62cfa0_images.jpg,4193,34,2767.38,1.5,50306FLO,Out of Stock
11212,Men,Free Items,Free Gifts,Free Gifts,Steel,Winter,2016,Casual,ESPRIT Men Corso Silver Watch,http://assets.myntassets.com/v1/images/style/properties/ESPRIT-Men-Corso-Silver-Steel-Watch_e3493556e34f5326b9a3eb6f3a4a9152_images.jpg,688,11,612.32,2.6,11212QMR,In Stock
54969,Men,Free Items,Free Gifts,Free Gifts,Black,Spring,2017,Casual,Rasasi Men Dynamic Energy Deo,http://assets.myntassets.com/v1/images/style/properties/25fe514610be5fc7f01b919ccc559ceb_images.jpg,246,7,228.78,1.7,54969SCT,Out of Stock
29455,Men,Free Items,Free Gifts,Free Gifts,Black,Winter,2016,Casual,Giordano Men Black Dial Watch,http://assets.myntassets.com/v1/images/style/properties/Giordano-Men-Black-Dial-Watch_f7a23d279b29b1e03996fe155ef0f563_images.jpg,3559,5,3381.05,3.9,29455FIV,In Stock
23482,Men,Free Items,Free Gifts,Scarves,Black,Summer,2012,Casual,Arrow Men Black & White Scarf,http://assets.myntassets.com/v1/images/style/properties/Arrow-Men-Black-Check-Scarf0235c714cdeb34dfdf8c81acdb2866d9_images.jpg,600,40,360,1.8,23482ZHN,In Stock
50234,Women,Free Items,Free Gifts,Free Gifts,White,Summer,2017,Casual,Stoln Women White Sunglasses,http://assets.myntassets.com/v1/images/style/properties/9e98d5a91b8497cc0593c907e8cd7616_images.jpg,4190,29,2974.9,1.2,50234SBE,In Stock
29990,Women,Free Items,Free Gifts,Free Gifts,Black,Winter,2016,Casual,Aspen Women Black Dial Watch,http://assets.myntassets.com/v1/images/style/properties/Aspen-Women-Black-Watch_f10b5ab3d7cfa57edcd46e0fff83cc50_images.jpg,3357,41,1980.63,3.2,29990DSS,In Stock
29983,Women,Free Items,Free Gifts,Free Gifts,White,Winter,2016,Casual,Aspen Women White Dial Watch,http://assets.myntassets.com/v1/images/style/properties/Aspen-Women-White-Dial-Watch_1d561443f78b7ebbb8a9e1855ccd63de_images.jpg,4545,5,4317.75,3.4,29983CPE,In Stock
29975,Women,Free Items,Free Gifts,Free Gifts,Black,Winter,2016,Casual,Aspen Women Black Dial Watch,http://assets.myntassets.com/v1/images/style/properties/Aspen-Women-Black-Dial-Watch_07a8a1a15c1ae939094dd952ff889c3f_images.jpg,590,19,477.9,4.5,29975YKL,Out of Stock
54967,Men,Free Items,Free Gifts,Free Gifts,Black,Spring,2017,Casual,Rasasi Men Olympic Flame Deo,http://assets.myntassets.com/v1/images/style/properties/fd2008921fc2b00c43abb98eae9fdb34_images.jpg,4053,41,2391.27,3.3,54967USC,In Stock
44975,Men,Free Items,Free Gifts,Free Gifts,Silver,Winter,2016,Casual,Maxima Men Silver Dial Watch,http://assets.myntassets.com/v1/images/style/properties/6537c59de95549f287292672f9dcea34_images.jpg,4630,17,3842.9,2.4,44975KYV,Out of Stock
29982,Women,Free Items,Free Gifts,Free Gifts,White,Winter,2016,Casual,Aspen Women White Dial Watch,http://assets.myntassets.com/v1/images/style/properties/Aspen-Women-White-Dial-Watch_6bdb79d1515679ab58414c95053a6d67_images.jpg,828,44,463.68,4.2,29982PUL,In Stock
57457,Women,Free Items,Free Gifts,Free Gifts,Mustard,Summer,2015,Casual,Pitaraa Women Mustard Clutch,http://assets.myntassets.com/v1/images/style/properties/Pitaraa-Women-Golden-Clutch_7d00e85e2a40b0e134f10ebe19ef42b0_images.jpg,4432,12,3900.16,3.2,57457RYD,In Stock
29985,Women,Free Items,Free Gifts,Free Gifts,Black,Winter,2016,Casual,Aspen Women Black Dial Watch,http://assets.myntassets.com/v1/images/style/properties/Aspen-Women-Black-Dial-Watch_256e45a6bab70dcaea70118b3f0c70d3_images.jpg,3130,9,2848.3,1.3,29985MNB,In Stock
16943,Women,Free Items,Free Gifts,Free Gifts,Black,Winter,2016,Casual,Image Women Black Sunglasses,http://assets.myntassets.com/v1/images/style/properties/Image-Women-Black-Sunglasses_43a89c5017c7e520ce8d3bb476797084_images.jpg,1721,13,1497.27,3.3,16943YVM,Out of Stock
36777,Men,Free Items,Free Gifts,Free Gifts,White,Winter,2016,Casual,Maxima Men White Dial Watch,http://assets.myntassets.com/v1/images/style/properties/101e56d8d1f1edee5026cc2eedb064fc_images.jpg,1026,5,974.7,4.6,36777NXE,In Stock
45928,Men,Free Items,Free Gifts,Free Gifts,Black,Winter,2016,Casual,Maxima Men Black Dial Watch,http://assets.myntassets.com/v1/images/style/properties/7e95c7c93c401382225f5a7056c338be_images.jpg,1700,40,1020,2.6,45928PSD,Out of Stock
43286,Women,Free Items,Free Gifts,Free Gifts,Maroon,Summer,2015,Casual,Murcia Women Maroon Satchel,http://assets.myntassets.com/v1/images/style/properties/b31be40bcf4104b30ae64ee508b91a02_images.jpg,3494,39,2131.34,2.2,43286KPW,Out of Stock
36764,Men,Free Items,Free Gifts,Free Gifts,Green,Winter,2016,Casual,Maxima Men Green Dial Watch,http://assets.myntassets.com/v1/images/style/properties/63061c6ec84f472a264a5b712fb84311_images.jpg,2619,6,2461.86,1.6,36764NKZ,In Stock
48331,Women,Free Items,Free Gifts,Free Gifts,Bronze,Summer,2015,Casual,Pitaraa Women Bronze Clutch,http://assets.myntassets.com/v1/images/style/properties/9e36025a8d80acb7a469b7cda2a4d11e_images.jpg,1134,44,635.04,1.6,48331XTH,In Stock
36763,Men,Free Items,Free Gifts,Free Gifts,Green,Winter,2016,Casual,Maxima Men Green Dial Watch,http://assets.myntassets.com/v1/images/style/properties/92a972a7dc4f4fb1cddf5d13d86970e7_images.jpg,3242,27,2366.66,2.7,36763ZZL,In Stock
44968,Men,Free Items,Free Gifts,Free Gifts,Black,Winter,2016,Casual,Maxima Men Black Dial Watch,http://assets.myntassets.com/v1/images/style/properties/3353409e2e54f13fc2c2f473e4b9aca5_images.jpg,4697,13,4086.39,3.4,44968DKS,In Stock
53598,Men,Free Items,Free Gifts,Free Gifts,Black,Winter,2016,Sports,Q&Q Men Black Digital Watch,http://assets.myntassets.com/v1/images/style/properties/Q-Q-Men-Black-Digital-Watch_a3a296a8c104975d7c8017bc5dd49a52_images.jpg,1666,38,1032.92,1.3,53598THS,In Stock
51135,Men,Free Items,Free Gifts,Free Gifts,Black,Summer,2012,Casual,Park Avenue Men Black Socks,http://assets.myntassets.com/v1/images/style/properties/5b9896c06ea72f2dbd341e2e06b465ac_images.jpg,3761,50,1880.5,4.8,51135WSY,In Stock
45894,Men,Free Items,Free Gifts,Free Gifts,Black,Winter,2016,Casual,Maxima Men Black Dial Watch,http://assets.myntassets.com/v1/images/style/properties/69e9de56581a23627bc5a441a92d6d46_images.jpg,814,18,667.48,4,45894QFQ,In Stock
51090,Women,Free Items,Free Gifts,Free Gifts,Red,Summer,2012,Ethnic,Satya Paul Red & Grey Saree,http://assets.myntassets.com/v1/images/style/properties/493af9f60fa9352635f22dbbd5a6c488_images.jpg,1382,8,1271.44,3.3,51090HIR,In Stock
53599,Men,Free Items,Free Gifts,Free Gifts,Black,Winter,2016,Sports,Q&Q Men Black Digital Watch,http://assets.myntassets.com/v1/images/style/properties/Q-Q-Men-Black-Digital-Watch_a5fb7069d022504037b585029cd084e1_images.jpg,3423,34,2259.18,4.3,53599ZQY,In Stock
49718,Men,Free Items,Free Gifts,Ties,Red,Summer,2012,Formal,Park Avenue Red Checked Tie,http://assets.myntassets.com/v1/images/style/properties/5a5cb71f426fd35a89874b17f4a254f6_images.jpg,2867,35,1863.55,1.3,49718NSI,In Stock
29981,Women,Free Items,Free Gifts,Free Gifts,Blue,Winter,2016,Casual,Aspen Women Blue Dial Watch,http://assets.myntassets.com/v1/images/style/properties/939c882f33e24ebe570b8708e16046d9_images.jpg,330,42,191.4,2.9,29981DJM,In Stock
44965,Men,Free Items,Free Gifts,Free Gifts,White,Winter,2016,Casual,Maxima Men White Dial Watch,http://assets.myntassets.com/v1/images/style/properties/406e96d572b57cac0602061b1a9a6681_images.jpg,3183,15,2705.55,3.5,44965ORK,In Stock
43285,Women,Free Items,Free Gifts,Backpacks,Black,Summer,2016,Casual,Murcia Women Black Backpack,http://assets.myntassets.com/assets/images/43285/2016/8/16/11471345671002-Murcia-Women-Black-Backpack-9701471345670480-1.jpg,4478,39,2731.58,4.3,43285TVH,In Stock
44964,Men,Free Items,Free Gifts,Free Gifts,White,Winter,2016,Casual,Maxima Men White Dial Watch,http://assets.myntassets.com/v1/images/style/properties/3eb4b0363853c04846a1551ab567abca_images.jpg,4659,12,4099.92,4.1,44964WVN,Out of Stock
33637,Men,Free Items,Free Gifts,Free Gifts,White,Winter,2016,Casual,Timex Men White Dial Watch,http://assets.myntassets.com/v1/image/style/properties/33637/Timex-Men-White-Dial-Watch_1_6320629d77c11da289da65faa43d0dad.jpg,238,7,221.34,2.1,33637ADR,In Stock
44966,Men,Free Items,Free Gifts,Free Gifts,Gold,Winter,2016,Casual,Maxima Men Gold Dial Watch,http://assets.myntassets.com/v1/images/style/properties/7b790c5c2492531bc9a95aa2a6491862_images.jpg,4159,18,3410.38,4.8,44966FTE,In Stock
39031,Men,Free Items,Free Gifts,Free Gifts,White,Winter,2016,Casual,Casio G-SHOCK GD-100WW-7DR,http://assets.myntassets.com/v1/images/style/properties/5fe07cb26125366cf68ef27ee95bfb1d_images.jpg,3787,17,3143.21,1.5,39031HGV,In Stock
44969,Men,Free Items,Free Gifts,Free Gifts,Gold,Winter,2016,Casual,Maxima Men Gold Dial Watch,http://assets.myntassets.com/v1/images/style/properties/a8fc6924907343816bec3ac10158f15a_images.jpg,1120,49,571.2,4.5,44969RHT,In Stock
54968,Men,Free Items,Free Gifts,Free Gifts,Black,Spring,2017,Casual,Rasasi Men Skill Power Deo,http://assets.myntassets.com/v1/images/style/properties/f8fbb86146bdd637e69f8300a252c42d_images.jpg,2969,36,1900.16,4.9,54968AVC,In Stock
43540,Men,Free Items,Free Gifts,Free Gifts,White,Winter,2016,Casual,Timex Men White Dial Watch,http://assets.myntassets.com/v1/images/style/properties/b3de302f62e0904647ca4ab6d2cd92cc_images.jpg,4311,38,2672.82,1.7,43540WTW,Out of Stock
57264,Women,Free Items,Free Gifts,Free Gifts,Black,Summer,2015,Casual,Murcia Women Black Handbag,http://assets.myntassets.com/v1/images/style/properties/Murcia-Women-Black-Handbag_9a3ec71b35fef6e7ceadfdd9a3f1f5b2_images.jpg,692,49,352.92,3.9,57264TOG,In Stock
44963,Men,Free Items,Free Gifts,Free Gifts,Gold,Winter,2016,Casual,Maxima Men Gold Dial Watch,http://assets.myntassets.com/v1/images/style/properties/f915f7301057cd4de77505f3c9b6688a_images.jpg,1331,23,1024.87,1.2,44963UUH,In Stock
51124,Women,Free Items,Free Gifts,Free Gifts,Charcoal,Summer,2012,Ethnic,Satya Paul Charcoal Saree,http://assets.myntassets.com/v1/images/style/properties/3751a909544b86ae6c55d5301765ce85_images.jpg,3721,42,2158.18,2.6,51124RYK,In Stock
28365,Men,Free Items,Free Gifts,Free Gifts,Brown,Winter,2016,Casual,IDEE Men Brown Sunglasses,http://assets.myntassets.com/v1/images/style/properties/IDEE-Men-Copper-Sunglassesf371368f7e73837e7f7574206d229423_images.jpg,510,20,408,3.1,28365YZI,In Stock
28422,Men,Free Items,Free Gifts,Free Gifts,Brown,Winter,2016,Casual,IDEE Men Brown Sunglasses,http://assets.myntassets.com/v1/images/style/properties/IDEE-Men-Copper-Sunglassesabcd21d5d4a6de12f3934f74df3cc5f2_images.jpg,938,6,881.72,3.3,28422OAG,In Stock
38324,Unisex,Free Items,Free Gifts,Free Gifts,Blue,Summer,2012,Casual,Puma Unisex Blue Backpack,http://assets.myntassets.com/v1/images/style/properties/7ba2e41a3006e59862f1db5a7c55ffc5_images.jpg,3441,44,1926.96,4.7,38324QUW,In Stock
28353,Men,Free Items,Free Gifts,Free Gifts,Black,Winter,2016,Casual,IDEE Men Black Sunglasses,http://assets.myntassets.com/v1/images/style/properties/IDEE-Men-Black-Sunglasses42887e746c6ec8b40e8158022b6f66a3_images.jpg,745,21,588.55,3.7,28353VXS,In Stock
28367,Men,Free Items,Free Gifts,Free Gifts,Black,Winter,2016,Casual,IDEE Men Steel Sunglasses,http://assets.myntassets.com/v1/images/style/properties/IDEE-Men-Steel-Sunglasses_140a00ebd7b5a9e8023e3d8a7749c9e9_images.jpg,2661,38,1649.82,2.9,28367QTO,In Stock
28347,Men,Free Items,Free Gifts,Free Gifts,Black,Winter,2016,Casual,IDEE Men Black Sunglasses,http://assets.myntassets.com/v1/images/style/properties/IDEE-Men-Metallic-Sunglasses9f335d6eef9cd63399b679f864723f00_images.jpg,4546,46,2454.84,4.2,28347PUZ,In Stock
45824,Women,Free Items,Vouchers,Ipad,Blue,Summer,2012,Casual,Senorita Women Blue Flats,http://assets.myntassets.com/v1/images/style/properties/c714210c44a00b735c6933f3801d814e_images.jpg,2004,20,1603.2,4.8,45824HER,In Stock
54970,Women,Free Items,Free Gifts,Free Gifts,Pink,Spring,2017,Casual,Rasasi Women Body Lotion,http://assets.myntassets.com/v1/images/style/properties/eeb7d3582fb159c6e5718e938b957012_images.jpg,3412,42,1978.96,1.1,54970EEN,Out of Stock
53591,Men,Free Items,Free Gifts,Free Gifts,White,Winter,2016,Casual,Q&Q Men White Dial Watch,http://assets.myntassets.com/v1/images/style/properties/Q-Q-Men-White-Dial-Watch_c1f108a09b69a5333dadd64b8ac5f0eb_images.jpg,4010,6,3769.4,4.9,53591JLO,In Stock
53592,Men,Free Items,Free Gifts,Free Gifts,White,Winter,2016,Casual,Q&Q Men White Dial Watch,http://assets.myntassets.com/v1/images/style/properties/Q-Q-Men-White-Dial-Watch_ca9561abd6023ad38e01277013fbb85a_images.jpg,1013,6,952.22,1.3,53592DPG,In Stock
53627,Men,Free Items,Free Gifts,Free Gifts,White,Winter,2016,Casual,Q&Q Men White Dial Watch,http://assets.myntassets.com/v1/images/style/properties/Q-Q-Men-White-Dial-Watch_e8532ac905ed195140778a366d72d833_images.jpg,4324,30,3026.8,4.3,53627ISE,In Stock
51115,Women,Free Items,Free Gifts,Free Gifts,Magenta,Summer,2012,Ethnic,Satya Paul Magenta Saree,http://assets.myntassets.com/v1/images/style/properties/7aba923720a26c6dba1553788d76748f_images.jpg,2232,17,1852.56,2.1,51115DIB,In Stock
51077,Women,Free Items,Free Gifts,Free Gifts,Yellow,Summer,2012,Ethnic,Satya Paul Yellow Saree,http://assets.myntassets.com/v1/images/style/properties/fb0794cd9f533d0fed8d1b7f1a3c5f81_images.jpg,4772,35,3101.8,1.5,51077YQR,In Stock
51119,Women,Free Items,Free Gifts,Free Gifts,Purple,Summer,2012,Ethnic,Satya Paul Purple Saree,http://assets.myntassets.com/v1/images/style/properties/0e4ec8dbe680f52a2f3a4f5bb7ba0e23_images.jpg,4613,38,2860.06,2.8,51119MOJ,In Stock
38437,Women,Free Items,Free Gifts,Handbags,Purple,Summer,2010,Casual,Baggit Purple Sling Bag,http://assets.myntassets.com/v1/images/style/properties/67387c1a3ab87ccd42d0ea3437d9cbb6_images.jpg,444,43,253.08,3.6,38437UIF,In Stock
53579,Men,Free Items,Free Gifts,Free Gifts,Blue,Winter,2016,Casual,Q&Q Men Blue Dial Watch,http://assets.myntassets.com/v1/images/style/properties/Q-Q-Men-Blue-Dial-Watch_c18fb03cec610fdac010be322b0fe099_images.jpg,4992,7,4642.56,2.5,53579EBN,In Stock
51088,Women,Free Items,Free Gifts,Free Gifts,White,Summer,2012,Ethnic,Satya Paul White Saree,http://assets.myntassets.com/v1/images/style/properties/f2b0b078eccc52c52455216912ff5fb3_images.jpg,471,12,414.48,1.2,51088KNC,In Stock
44962,Men,Free Items,Free Gifts,Free Gifts,Black,Winter,2016,Casual,Maxima Men Black Watch,http://assets.myntassets.com/v1/images/style/properties/7aa7c93111f54d17070e2f3bb35331a2_images.jpg,3711,27,2709.03,3.4,44962FFI,In Stock
51091,Women,Free Items,Free Gifts,Free Gifts,Green,Summer,2012,Ethnic,Satya Paul Green Saree,http://assets.myntassets.com/v1/images/style/properties/b5c072140ebae1424ebed1c0cc83896a_images.jpg,1971,18,1616.22,4.6,51091JFT,In Stock
16937,Women,Free Items,Free Gifts,Free Gifts,Red,Winter,2016,Casual,Image Women Sunglasses,http://assets.myntassets.com/v1/images/style/properties/Image-Women-Classic-Eyewear-Red-Sunglasses12666b4a17fd6801bd81df5f90ebac43_images.jpg,1462,31,1008.78,2.5,16937NZV,In Stock
47341,Women,Free Items,Free Gifts,Handbags,Black,Summer,2010,Casual,Baggit Black Sling Bag,http://assets.myntassets.com/v1/images/style/properties/5dfba09ffb58d833cb0326e7113d7396_images.jpg,2624,33,1758.08,1.9,47341ZAR,In Stock
51073,Women,Free Items,Free Gifts,Free Gifts,Olive,Summer,2012,Ethnic,Satya Paul Olive Saree,http://assets.myntassets.com/v1/images/style/properties/Satya-Paul-Olive-Sari_b4f9232cf89cd388925f50fa2f8c272a_images.jpg,4561,43,2599.77,2.8,51073LXP,In Stock
51118,Women,Free Items,Free Gifts,Free Gifts,Green,Summer,2012,Ethnic,Satya Paul Green Saree,http://assets.myntassets.com/v1/images/style/properties/b8d6eee16f20f2cc4ce88503a00e1851_images.jpg,1120,43,638.4,1.2,51118QYR,In Stock
51079,Women,Free Items,Free Gifts,Free Gifts,Blue,Summer,2012,Ethnic,Satya Paul Blue Saree,http://assets.myntassets.com/v1/images/style/properties/c6fc7a8a89a0450ecb4412d03acfa539_images.jpg,3630,5,3448.5,4.3,51079IXY,In Stock
51084,Women,Free Items,Free Gifts,Free Gifts,Blue,Summer,2012,Ethnic,Satya Paul Blue Saree,http://assets.myntassets.com/v1/images/style/properties/d997fbe5bfdc400c2889ae326b5532ee_images.jpg,4635,21,3661.65,4.3,51084KOH,Out of Stock
51108,Women,Free Items,Free Gifts,Free Gifts,Blue,Summer,2012,Ethnic,Satya Paul Blue Saree,http://assets.myntassets.com/v1/images/style/properties/d67b53948553abc31de6a2dc62fa64f8_images.jpg,4684,45,2576.2,3.4,51108XVJ,In Stock
51126,Women,Free Items,Free Gifts,Free Gifts,Pink,Summer,2012,Ethnic,Satya Paul Pink Saree,http://assets.myntassets.com/v1/images/style/properties/11b093bcfa054a1071d3fa57b84bd9bf_images.jpg,2824,34,1863.84,2.4,51126ULB,In Stock
53623,Men,Free Items,Free Gifts,Free Gifts,Black,Winter,2016,Casual,Q&Q Men Black Watch,http://assets.myntassets.com/v1/images/style/properties/Q-Q-Men-Black-Watch_97b35a977f077205e222af075382ba1e_images.jpg,3960,17,3286.8,4.2,53623XFN,In Stock
8426,Unisex,Sporting Goods,Sports Equipment,Basketballs,Red,Fall,2011,Sports,Spalding Unisex NBA Team Raptors SZ7 Red Basketball,http://assets.myntassets.com/v1/images/style/properties/27da26471dff843f040ac3c56caba42a_images.jpg,2250,25,1687.5,3.2,8426YEY,Out of Stock
8422,Unisex,Sporting Goods,Sports Equipment,Basketballs,Red,Fall,2011,Sports,Spalding Unisex NBA Highlight Red Basketballs,http://assets.myntassets.com/v1/images/style/properties/b2d30e0c9056bda8879ad3336991047e_images.jpg,3700,23,2849,4.3,8422NAB,In Stock
2355,Unisex,Sporting Goods,Sports Equipment,Footballs,White,Fall,2010,Sports,ADIDAS Red Bull Trophy Soccer Unisex Football,http://assets.myntassets.com/v1/images/style/properties/8237d71db837fa28c3fac65a7e7c6cd6_images.jpg,1365,23,1051.05,3.5,2355RUW,In Stock
4013,Unisex,Sporting Goods,Sports Equipment,Basketballs,Brown,Summer,2011,Casual,Spalding  177z NBA School Brown Basketball,http://assets.myntassets.com/v1/images/style/properties/7c0c1f517547c9f7ddbdce3419c345e1_images.jpg,575,29,408.25,4.1,4013LCN,In Stock
8934,Unisex,Sporting Goods,Wristbands,Wristbands,Black,Fall,2011,Casual,Puma Unisex Fundamentals Black Wristbands,http://assets.myntassets.com/v1/images/style/properties/12e67ec5b385f479bec679ac5126af3d_images.jpg,2233,26,1652.42,3.4,8934SZU,In Stock
4008,Unisex,Sporting Goods,Sports Equipment,Basketballs,Yellow,Summer,2011,Sports,Spalding Unisex Ochre Yellow Basketball,http://assets.myntassets.com/v1/images/style/properties/f8a6c363b9660d3204d0316af51737b6_images.jpg,345,35,224.25,2.7,4008QYT,In Stock
2356,Unisex,Sporting Goods,Sports Equipment,Basketballs,Black,Winter,2010,Sports,ADIDAS Black & White Unisex Basketball,http://assets.myntassets.com/v1/images/style/properties/b5fef4953bf6fb36817efdfda64e3fb9_images.jpg,4588,21,3624.52,4.8,2356DLI,In Stock
